"","x"
"1116",-0.0105829772572807
"1117",0.0146351664423161
"1118",0.0177402984422201
"1119",0.0117756052063367
"1120",-0.00313143752353184
"1121",-0.0165475362523235
"1122",0.00915330810029147
"1123",0.00834191895348457
"1124",-0.0153470504091011
"1125",0.00604950558934991
"1126",-0.0106478597062214
"1127",-0.0161874259988597
"1128",-0.0110153958612136
"1129",-0.00152891239622299
"1130",-0.0111553411981058
"1131",0.0249831861941043
"1132",0.00421653369648833
"1133",0.026397307422668
"1134",-0.0158586694243885
"1135",-0.00454563920142359
"1136",0.00833025289439071
"1137",-0.00691216108462012
"1138",-0.0154831950911767
"1139",-0.013037244750266
"1140",-0.0029973507895189
"1141",-0.000230930298908305
"1142",0.00207656292181824
"1143",-0.00639720075071981
"1144",-0.00651617368254698
"1145",0.0326165409131258
"1146",0.0210942266322096
"1147",-0.000664012992825924
"1148",0.00998760556888012
"1149",0.00546548977358174
"1150",-0.0211524111870744
"1151",0.00827913519981038
"1152",-0.00642515418638467
"1153",-0.00609400678466532
"1154",-0.0220070537182195
"1155",0.00645633632685083
"1156",-0.0453021512233001
"1157",-0.00835296203435565
"1158",-0.0619535580639852
"1159",0.0421877016207475
"1160",-0.10642037346062
"1161",0.0679652346758175
"1162",-0.0138979685680525
"1163",0.0225815709282333
"1164",-0.0191530770140833
"1165",0.00324617571177566
"1166",-0.035682426249986
"1167",-0.0122722482322057
"1168",-0.0481148366115427
"1169",0.00328067965500978
"1170",0.0317749899629041
"1171",-0.00426984080745907
"1172",0.0172395084505697
"1173",0.0379292238868532
"1174",-0.00769733530200511
"1175",0.00898883317280408
"1176",-0.0355584963017135
"1177",-0.0465370526654958
"1178",-0.0236283560959283
"1179",0.0355133431207539
"1180",-0.0333160362792011
"1181",-0.0245375621068344
"1182",0.00653117305806283
"1183",0.0113039031181188
"1184",0.0043139117513995
"1185",0.0322836371703881
"1186",-0.00445561864229038
"1187",-0.025248633278653
"1188",-0.0212137644801809
"1189",-0.047397507540099
"1190",-0.0404558704833029
"1191",0.0126878100966099
"1192",0.0407631468127176
"1193",0.00412707814013302
"1194",-0.0329840790853044
"1195",0.036193388733583
"1196",-0.054740543460384
"1197",-0.0484306402398431
"1198",0.0487478717679828
"1199",-0.00307090827868439
"1200",0.0378777876495384
"1201",-0.0549923242676611
"1202",0.0365448385992746
"1203",0.00580791937114622
"1204",0.0246169830729537
"1205",-0.0303208616727959
"1206",0.00601413037299725
"1207",0.00175591632793726
"1208",0.0537412553863561
"1209",-0.0143816406345056
"1210",0.000694272274906815
"1211",0.0121213114364958
"1212",0.0183438638074636
"1213",-0.0346380476055019
"1214",0.0569869302705914
"1215",0.0904850680071068
"1216",-0.00464997817988344
"1217",-0.0560014808733538
"1218",-0.0564230722943728
"1219",0.0247067083746533
"1220",0.0144991363899063
"1221",-0.0248226263816944
"1222",0.00503300048687993
"1223",0.0281130068952997
"1224",-0.085622537983757
"1225",-0.00170706474859905
"1226",0.0214763072010511
"1227",-0.0235890802485876
"1228",0.0046221846529626
"1229",-0.0424942566331197
"1230",-0.0345871141483451
"1231",-0.00477580409765554
"1232",-0.00665906043122266
"1233",-0.0210301159087969
"1234",-0.0170346833521382
"1235",0.00973740715683036
"1236",0.0226155576571525
"1237",-0.0219397522622522
"1238",0.0763895704129398
"1239",-0.015029984888387
"1240",0.0294261632235777
"1241",0.026083581542907
"1242",0.013334897301621
"1243",0.0384941897085573
"1244",-0.0508278052503321
"1245",0.0151961908992968
"1246",-0.0342924926279302
"1247",-0.0309756779364552
"1248",-0.0190138076122954
"1249",-0.0145830073994988
"1250",-0.019780908707693
"1251",-0.0269982772461219
"1252",0.0367178699455257
"1253",0.0111488419329033
"1254",0.0259643168871468
"1255",-0.00669464275322262
"1256",-0.0203572000585384
"1257",-0.0195589022714353
"1258",0.00982726371188036
"1259",-0.00639334181248241
"1260",0.0530831430512277
"1261",-0.00652293741841881
"1262",-0.00169021802334868
"1263",-0.0123406246965789
"1264",0.0135029854516926
"1265",0.0377207700147739
"1266",0.0144381322881593
"1267",0.014430234900467
"1268",-0.022481838341224
"1269",-0.0130188881766902
"1270",0.0656703857118135
"1271",0.0317966503821552
"1272",0.00979582742886098
"1273",-0.00507073413979953
"1274",0.00626557826340957
"1275",-0.00552645783458861
"1276",0.00267491748932169
"1277",0.0291401644530644
"1278",-0.0184203312141449
"1279",0.015732675030014
"1280",0.0176066794099281
"1281",-0.000528989617854414
"1282",0.0358604164716683
"1283",-0.00119189526447983
"1284",-0.0120839280569944
"1285",0.00146468812070832
"1286",-0.00232732942323288
"1287",-0.0153045943788817
"1288",0.00358623604487107
"1289",-0.014600048131503
"1290",0.00265435475853693
"1291",0.0137775864376906
"1292",0.0101453806671739
"1293",0.00619244257040208
"1294",-0.0196551287821611
"1295",0.0125132148472034
"1296",0.000604307854424668
"1297",0.00310211356645329
"1298",0.00754266012651783
"1299",-0.0169649020304421
"1300",0.0507155536993471
"1301",-0.00970597871723466
"1302",-0.0111489651603982
"1303",-0.0427098842804714
"1304",0.023733056375641
"1305",0.00659330213137999
"1306",0.00102365444844121
"1307",-0.00256106509525722
"1308",0.0625385135098222
"1309",-0.0340566001590572
"1310",0.0221016677453125
"1311",-0.00105693738086021
"1312",0.0110829349725723
"1313",0.013742578056342
"1314",-0.000238077859901153
"1315",-0.00997096778363549
"1316",0.0114779038780366
"1317",0.0148675851529241
"1318",-0.01367949742209
"1319",0.000237437174283706
"1320",-0.0207907614226608
"1321",0.00491679536210121
"1322",0.0042524153571204
"1323",-0.0176895933051808
"1324",-0.0226654942944648
"1325",-0.0164737210790316
"1326",-0.00833978974221861
"1327",-0.0212461489692117
"1328",0.0118878749280755
"1329",0.0377499039582867
"1330",-0.0450220684156069
"1331",0.0226794963471502
"1332",-0.00741724688860135
"1333",-0.0131790441041497
"1334",-0.0151141128979724
"1335",-0.0102637248558217
"1336",-0.00615553033191674
"1337",0.0208986707163836
"1338",-0.00113988348280181
"1339",0.00507566502697454
"1340",-0.00131016307940435
"1341",0.00644712096051325
"1342",0.00156195794404557
"1343",-0.0136187613967547
"1344",-0.0198852361423869
"1345",-0.0230374874893347
"1346",0.00958782859306506
"1347",-0.00610728836701835
"1348",-0.0192011988077718
"1349",-0.00908204356419784
"1350",-0.0402069321893102
"1351",-0.0233789753594236
"1352",0.00100186343783726
"1353",-0.0168631854835724
"1354",-0.0114707833505552
"1355",-0.0165138924424566
"1356",0.010625141624776
"1357",0.0105133620883828
"1358",0.00521555612916202
"1359",-0.0121089215605679
"1360",-0.00165327586379949
"1361",0.0119245246441944
"1362",-0.0337747067935972
"1363",0.0114550778248859
"1364",-0.0324972640807344
"1365",-0.0178614965133619
"1366",0.013209067189389
"1367",0.0293871660644243
"1368",-0.0101609575006592
"1369",0.0057282536726202
"1370",-0.0185763638228833
"1371",0.0132735621859013
"1372",-0.0141360244889865
"1373",0.0117938430836562
"1374",0.0194222271665989
"1375",-0.0214494671571259
"1376",0.028844168083431
"1377",0.00186605895329084
"1378",-0.0278306324330346
"1379",-0.00287959460368725
"1380",-0.0260766306637219
"1381",-0.00208507071425501
"1382",0.0243093690422809
"1383",0.00235597673647359
"1384",0.0250343468528031
"1385",0.0131614523644323
"1386",0.0150209847968164
"1387",-0.0275567514560642
"1388",-0.00470241738411303
"1389",-0.0105297381180227
"1390",-0.00233150803829396
"1391",0.00929351935445233
"1392",-0.0117368519946934
"1393",0.035626677749371
"1394",0.00256265836519898
"1395",0.00306657702647328
"1396",-0.0151167561866368
"1397",-0.0157697590417447
"1398",-0.00888138616763712
"1399",-0.0106770174798818
"1400",0.0139638464133922
"1401",0.0156490931840709
"1402",0.0216480882769261
"1403",0.0358576327859064
"1404",-0.00750548669495643
"1405",0.000198285262807296
"1406",-0.00806020591427359
"1407",-0.0230429404123003
"1408",0.0318957062850282
"1409",0.0102463359491587
"1410",0.0118875123892952
"1411",-0.00719355689961354
"1412",0.0106745119419003
"1413",-0.00561419550348408
"1414",0.00571074489835954
"1415",-0.0033837610951517
"1416",-0.00125979958160816
"1417",0.00348467111606343
"1418",0.00106234016582096
"1419",0.0160861475581635
"1420",0.000379876549581937
"1421",-0.00619080986898801
"1422",-0.00565267133888359
"1423",0.00841946224810286
"1424",0.0015232676067729
"1425",-0.00085656916151855
"1426",0.00474924909342622
"1427",-0.00770513205610168
"1428",0.00950396804411735
"1429",0.00650549584905491
"1430",0.0326351855801637
"1431",0.0322204259257939
"1432",0.024275790471096
"1433",-0.0142853560059759
"1434",0.0173752219422765
"1435",0.0131955773276964
"1436",0.0203430902262403
"1437",0.00570181276884174
"1438",-0.0121032645661883
"1439",-0.000166861290598064
"1440",-0.00719969641257912
"1441",-0.011747441542207
"1442",-0.00776616668660868
"1443",-0.0010286560183097
"1444",-0.0269464198422753
"1445",-0.00370728640947426
"1446",0.0188346065488263
"1447",-0.0135426732719646
"1448",0.027589161894694
"1449",0.00333176164284943
"1450",0.00561324818637221
"1451",0.0167364232012748
"1452",-0.00493294758938045
"1453",0.00125644780850198
"1454",0.00142204217233388
"1455",0.00375458287527852
"1456",0.0157808537850901
"1457",-0.0147820606231548
"1458",0.0351487187620574
"1459",-0.0103343322027714
"1460",0.0137021327026403
"1461",0.00183951745397515
"1462",-0.012300665359561
"1463",-0.00689970674223428
"1464",-0.0311891686452812
"1465",0.00644971879987644
"1466",-0.00041752057408484
"1467",-0.00234152136157739
"1468",0.0243984892479014
"1469",0.0199003414829138
"1470",-0.01289818778376
"1471",0.00671172206411708
"1472",0.0173375331685532
"1473",-0.067748924152502
"1474",-0.0232379674158985
"1475",0.00760529984846237
"1476",0.0093406223481356
"1477",-0.00658936108320418
"1478",-0.0193322566161918
"1479",0.0104494507063615
"1480",0.00345896231638676
"1481",0.0210139022365778
"1482",-0.00177678460287733
"1483",-0.00330802296301957
"1484",0.0219327396440105
"1485",0.0052228429604817
"1486",-0.0211413592583964
"1487",0.00773956901801309
"1488",-0.00504074819669498
"1489",-0.00794864648473581
"1490",0.00516535288141906
"1491",-0.0154909895687929
"1492",0.00470665369621148
"1493",0.000597448076426588
"1494",-0.00538990061390177
"1495",0.00376746739168166
"1496",0.0156869200283518
"1497",-0.00649932661105446
"1498",0.00346594883446638
"1499",0.00723118425828062
"1500",0.034016020100621
"1501",0.0340715841894541
"1502",-0.00407809369291012
"1503",0.0192246337173971
"1504",-0.0099164043552431
"1505",-0.00703183606498303
"1506",-0.00298388122876858
"1507",-0.00386090379255144
"1508",-0.00912017918227903
"1509",0.0161217419387567
"1510",0.0316360459580549
"1511",-0.00548365413389895
"1512",0.026899290261416
"1513",-0.00186032727910135
"1514",-0.00905316129781841
"1515",0.00950004491202527
"1516",0.0224529140554264
"1517",-0.00174856146555058
"1518",-0.00731906921953573
"1519",-0.00397475128046132
"1520",0.0397623593008509
"1521",-0.000567181883707413
"1522",0.0241026317531521
"1523",0.0103306706013271
"1524",-0.00267571774121844
"1525",-0.00413046842006981
"1526",-0.00345518950483115
"1527",-0.00214831861791875
"1528",0.0202582859348688
"1529",0.00033976550879089
"1530",0.00481345298734759
"1531",0.0137024781897583
"1532",-0.0160045781586158
"1533",0.0196669962126235
"1534",0.00444340697108991
"1535",-0.00570709644160594
"1536",0.00887841912074894
"1537",0.00421274304466568
"1538",0.012208383805385
"1539",0.00265692404853901
"1540",0.00908358002015763
"1541",-0.0060465127357503
"1542",0.0233398492410011
"1543",-0.022114791853209
"1544",-0.0281008363328317
"1545",0.0210519693108422
"1546",-0.0426922537816168
"1547",0.00236770621082449
"1548",0.0243629208056868
"1549",-0.0125412152272721
"1550",0.00512841388668939
"1551",0.0109015915209971
"1552",0.0051125103164722
"1553",0.00761993953208773
"1554",0.0160260227996121
"1555",-0.0235152896518773
"1556",0.00208963770072934
"1557",-0.00950357444280581
"1558",0.000395035546516986
"1559",0.0137942235308062
"1560",0.00530980979457141
"1561",-0.0188408002568634
"1562",-0.0206796230155399
"1563",0.0086297421247572
"1564",-0.0321505802795672
"1565",0.00835679193112959
"1566",-0.00334806085209305
"1567",0.00293861143513752
"1568",0.00883219987380723
"1569",-0.00467814693233581
"1570",-0.0075719250493993
"1571",0.00437278662482843
"1572",-0.0225456068470118
"1573",-0.00293295592094278
"1574",0.00488348244773285
"1575",0.000904351186330032
"1576",0.0185993988643425
"1577",0.0198668801267754
"1578",-0.00261280409727327
"1579",0.000335276167094278
"1580",-0.0179989159796952
"1581",-0.016244856784315
"1582",-0.0245885225924098
"1583",-0.0143268920049717
"1584",0.000865390195151861
"1585",0.00575046858939654
"1586",0.0242169869533235
"1587",0.00690204585610754
"1588",0.00575014251578843
"1589",-0.00450026036619899
"1590",0.00691517860491153
"1591",0.00659392439062145
"1592",-0.0239723680241406
"1593",0.00740535034103029
"1594",0.0117631929414035
"1595",0.0209659989577036
"1596",0.00584351992462384
"1597",0.0062753927397905
"1598",-0.0115128585495627
"1599",0.00376302689634489
"1600",0.00354835159894584
"1601",0.0321579500736107
"1602",0.00702931977304377
"1603",-0.00735297425783266
"1604",0.0237336716379799
"1605",0.00454145494518432
"1606",0.0114508779115212
"1607",-0.00868565484592576
"1608",-0.0121863670705924
"1609",0.00828775805889048
"1610",0.012397604238175
"1611",0.0134130518109972
"1612",0.0090460307315432
"1613",-0.0139082837777229
"1614",0.00908983042855471
"1615",-0.0115608534685467
"1616",-0.0211270439616422
"1617",0.00867978288715321
"1618",0.0388762286618389
"1619",0.00887568045559028
"1620",-0.0252734550009022
"1621",-0.00891845259627022
"1622",0.024171134656787
"1623",-0.0176436343982731
"1624",0.00727767028076265
"1625",0.000243666610655779
"1626",-0.0159040290797563
"1627",-0.0388097666500204
"1628",-0.00749214888039251
"1629",-0.0227528486341209
"1630",0.0150081741636274
"1631",-0.00918878866742912
"1632",0.0121244792663671
"1633",-0.0148315820029907
"1634",0.00330033302865651
"1635",-0.0054845480955521
"1636",-0.00325206866759586
"1637",0.0185075392845446
"1638",0.00371270899965914
"1639",0.0201455179823871
"1640",-0.00709789715102804
"1641",0.0119922655927072
"1642",0.0151031373749397
"1643",0.017889115547093
"1644",-0.017077478246005
"1645",0.00783242010195373
"1646",0.0157270597212307
"1647",0.00182694771547265
"1648",0.0114335294365491
"1649",6.0118493599326e-05
"1650",-0.00736497168052708
"1651",0.00525767041568503
"1652",-0.00392553574703847
"1653",-0.0127273711718585
"1654",-0.0045454932100073
"1655",0.00980223519213208
"1656",0.0208743460149581
"1657",0.000775804998476737
"1658",0.00416748829541369
"1659",-0.0212557263180511
"1660",-0.00810413000276355
"1661",-0.00373901574519397
"1662",-0.00436958566936152
"1663",-0.00271757928035488
"1664",0.0124156785037135
"1665",-0.00226271918345233
"1666",-0.015983530323604
"1667",-0.000560007474764035
"1668",-0.0127158777027123
"1669",0.00584553656248321
"1670",-0.0154738111782624
"1671",0.0145333214136096
"1672",-0.00477904452797784
"1673",-0.00473859694724332
"1674",-0.0300218487773263
"1675",-0.00169820421313194
"1676",0.00430531641589127
"1677",-0.00981169534663096
"1678",0.0171400461825577
"1679",0.00631248472940715
"1680",0.00275716243956836
"1681",0.00313273277889614
"1682",0.0179033782124964
"1683",0.0348123372492246
"1684",-0.000484560886082619
"1685",-0.0104138572697074
"1686",0.00397125304617418
"1687",0.0183070031907091
"1688",0.0023321822709983
"1689",0.00381543331365464
"1690",-0.0016674551415985
"1691",0.0116731749808432
"1692",-0.0268672877070095
"1693",-0.0138933378077999
"1694",-0.00405806632911698
"1695",-0.00012325939975355
"1696",-0.0151489021540865
"1697",-0.010312604335077
"1698",0.00498089351426945
"1699",-0.00207764107901021
"1700",-0.0115365882514267
"1701",-0.00191450595417386
"1702",-0.0148008041501235
"1703",-0.00780997779263881
"1704",0.00904099935319014
"1705",0.0228526061737915
"1706",0.0125155247139865
"1707",-0.00338066426132233
"1708",-0.0115426046142035
"1709",0.0288878092258988
"1710",-0.0245200100756406
"1711",0.00233428066938046
"1712",0.00678267989752968
"1713",-0.00326001162319667
"1714",-0.00952715478469734
"1715",0.0139756880719819
"1716",0.0132278841068789
"1717",-0.00395623322375638
"1718",0.00407964469945288
"1719",-0.000370175221771518
"1720",-0.0073705204078518
"1721",0.0073705204078518
"1722",0.00682639086480918
"1723",-0.00744371187206738
"1724",0.00964770438407658
"1725",-0.0240140575607404
"1726",0.0218713159293848
"1727",0.00409772759125637
"1728",-0.00581519720667867
"1729",0.000306926926550766
"1730",0.00159437699070164
"1731",0.00732602197807442
"1732",0.00775572871147912
"1733",0.00553759090993999
"1734",-0.00965029184656707
"1735",0.0124674542677115
"1736",0.006146147939317
"1737",0.00817582604914424
"1738",-0.00853289751232111
"1739",0.00107064783445576
"1740",0.00427098165898521
"1741",0.00460639208830838
"1742",-0.00988845420323692
"1743",0.003860399745931
"1744",-0.0187883169685561
"1745",0.00991689453778211
"1746",0.00274720068342305
"1747",0.0122111655850743
"1748",-0.0126286917590939
"1749",0.00434612646490873
"1750",0.000356361371209424
"1751",0.0150883868526961
"1752",-0.00269442523194652
"1753",0.0251945738126809
"1754",-0.000400400451560756
"1755",0.00222901810396881
"1756",0.00745103115236567
"1757",-0.00175820024082718
"1758",0.00164483743829535
"1759",-0.000566842413985746
"1760",-0.00352198726074704
"1761",0.00866884965853565
"1762",-0.00208948830091327
"1763",0.0070977935701757
"1764",0.00682482531322037
"1765",-0.00603928490077976
"1766",0.000841022683512271
"1767",-0.00584538541470625
"1768",0.00556512310387358
"1769",-0.0141701864163979
"1770",0.00408534940386129
"1771",0.0121008594291725
"1772",-0.0202312620280409
"1773",0.00631671475491746
"1774",-0.0176266554936744
"1775",0.00276750645870916
"1776",-0.0170139868151287
"1777",-0.0183816813591919
"1778",-0.0177538860615627
"1779",0.00942774850581873
"1780",-0.0142362303938679
"1781",0.0117669948657948
"1782",-0.0104256068994184
"1783",-0.0265496113628823
"1784",0.0120654986165807
"1785",-0.00831836089066496
"1786",0.00825656990950474
"1787",0.00111216647581269
"1788",-0.0057597348723597
"1789",0.0208372824538605
"1790",-0.00542865710101559
"1791",0.00341921204663365
"1792",-0.00207454465174983
"1793",0.00566431464924566
"1794",-0.0084779809842237
"1795",0.00756657880821265
"1796",0
"1797",0.0123249085703021
"1798",-0.0185448445474767
"1799",-0.00416816223229333
"1800",0.0157234145314638
"1801",0.00644905947018071
"1802",-0.0103264421336453
"1803",0.0239312766397743
"1804",0.0186130969810572
"1805",0.00406393592699406
"1806",0.00957159469859903
"1807",-0.00431320231358523
"1808",-0.0210840428891359
"1809",-0.00100113668147994
"1810",-0.0179542544658338
"1811",-0.0081312960458817
"1812",0.00897076963921251
"1813",0.00746428109484842
"1814",0.000535266334153128
"1815",0.00616485662314226
"1816",-0.013505300985611
"1817",-0.00739472517673523
"1818",-0.0150168550869356
"1819",-0.00935451475743232
"1820",0.00345656179601761
"1821",6.16778097084492e-05
"1822",0.0095049187588474
"1823",0.0125543206635337
"1824",0.00810356481013574
"1825",-0.00707951120977146
"1826",-0.0173082448602271
"1827",-0.029088483199196
"1828",-0.0126937476549909
"1829",0.0101678938400402
"1830",-0.0138794358951673
"1831",-0.021121582292615
"1832",0.0131401354681504
"1833",0.0011625203030885
"1834",0.0147372629894624
"1835",0.00139834128107008
"1836",0.00228398141598607
"1837",0.0167163065269076
"1838",-6.23850916365853e-05
"1839",0.0024899421284168
"1840",-0.0163593915148939
"1841",-0.0108013758122887
"1842",0.0108013758122887
"1843",0.00993532627361482
"1844",0.00343538859722603
"1845",-0.00933438257566177
"1846",-0.0160521094878643
"1847",-0.0116442050695689
"1848",0.00632144922257272
"1849",0.0120159314315673
"1850",-0.00127143695272469
"1851",0.0148385106159994
"1852",0.00456490800172649
"1853",-0.00519190488747068
"1854",-0.0177802022432569
"1855",-0.00134159157290625
"1856",0.00789564773944118
"1857",-0.00840710628537966
"1858",0.0190059562370202
"1859",0.00313283452472923
"1860",0.00193742750089587
"1861",0.0100022575261312
"1862",-0.00359179225150896
"1863",-0.00279562192585114
"1864",-0.00580258680855028
"1865",0.00137569432691453
"1866",0.0109997317567299
"1867",0.00363982015318154
"1868",0.00116935730108114
"1869",0.0219615235537871
"1870",-0.00114393581730621
"1871",0.00216633252922804
"1872",-0.005606018580818
"1873",0.0031987353385512
"1874",-0.000421925567412273
"1875",-0.000241110505763587
"1876",0.0141888509085586
"1877",0.00970192176017726
"1878",-0.000765658632466248
"1879",0.000647878236823551
"1880",0.00235244168015747
"1881",-0.011877168569483
"1882",0.000891292650158526
"1883",-0.00219988792307824
"1884",-0.00734789901826005
"1885",0.00394951741940464
"1886",-0.00376966190604655
"1887",0.000479478587065429
"1888",0.0152820453146596
"1889",-0.00996336062003778
"1890",-0.017253696661629
"1891",-0.00145643571192888
"1892",-0.00761989736624713
"1893",0.00840907396109714
"1894",0.013261176737501
"1895",0.0129103022480175
"1896",0.007655219364195
"1897",-0.00193771235874252
"1898",0.00778670835245876
"1899",0.00145691915710877
"1900",0.0190350267824231
"1901",0.0102320296037233
"1902",-0.00317215626161005
"1903",-0.00489110357377243
"1904",0.00313080098673879
"1905",-0.00233294943027573
"1906",0.00125250234145113
"1907",-0.0165795616172444
"1908",-0.0152718929816045
"1909",0.00842259170840087
"1910",-0.0133097095396
"1911",0.00188705679992385
"1912",-0.00377759261184973
"1913",0.0185146429486389
"1914",0.00116043177816394
"1915",-0.00075411121417357
"1916",0.000232045259805247
"1917",0.00208635838873228
"1918",-0.00481678106287475
"1919",0.0152983732533079
"1920",-0.00338582276952515
"1921",0.00040226443137481
"1922",0.00641502298719665
"1923",0.00182537843488095
"1924",0.0135848244549432
"1925",0.00016864266800809
"1926",-0.000506007725080693
"1927",-0.000900264527134986
"1928",0.00818485912756817
"1929",0.00367813048864996
"1930",-0.000946089033306841
"1931",0.00266901842898015
"1932",-0.00183421110349524
"1933",0.0020007842999723
"1934",-0.0151607448475213
"1935",0.0138273038884176
"1936",0.00626269132380131
"1937",0.0119176411874804
"1938",0.0044123618542109
"1939",0.00032605294453969
"1940",0.00422932908252527
"1941",0.0164742635485862
"1942",-0.00903533115190935
"1943",-0.00489922121555431
"1944",-0.00107995585818799
"1945",0.0145886311862693
"1946",-0.020006056113818
"1947",0.00557948970589095
"1948",-0.00699280806146163
"1949",-0.00141532409924672
"1950",-0.0157579232790708
"1951",0.0119920463907528
"1952",0.0279840437873373
"1953",-0.00314211945527365
"1954",-0.0198239254752206
"1955",0.0153333961115907
"1956",-0.0291939678139084
"1957",-0.00492189008453714
"1958",-0.00896567865470477
"1959",-0.000391680424646879
"1960",-0.00820363083584486
"1961",-0.0266438658726349
"1962",0.0247802426218993
"1963",0.00524309587292393
"1964",0.0130720652094416
"1965",-0.0187674819960701
"1966",0.018101287195738
"1967",0.0181068096687103
"1968",0.0030496020190256
"1969",0.0130191338851988
"1970",-0.00128896362743713
"1971",0.00477148200721444
"1972",0.0160232839879884
"1973",0.00441152432573233
"1974",-0.00293885276428885
"1975",-0.00226254601793308
"1976",0.00609183698949689
"1977",-0.00151944172525909
"1978",0.00569919176925993
"1979",0.000417024601184757
"1980",-0.00889924738775338
"1981",0.00031550392099966
"1982",-0.00136767681787386
"1983",-0.000263236038727577
"1984",-0.00152801360769228
"1985",-0.00237572109105688
"1986",0.00295560460602839
"1987",-0.00084359155995184
"1988",0.00252863747549448
"1989",-0.00638645706143137
"1990",-0.00180188185641317
"1991",-0.000583662753233405
"1992",-0.00111524930941354
"1993",0.0105183717985788
"1994",0.00398801495123635
"1995",0.00522330785713088
"1996",0.0180696710720332
"1997",0.00596832961924498
"1998",0.00137228556574787
"1999",-0.0251498200469813
"2000",0.00798880125678014
"2001",-0.0246899559078475
"2002",-0.0175237628793035
"2003",-0.0120917566766172
"2004",0.00933927086830266
"2005",0.0349440927714459
"2006",0.00867784811206729
"2007",0.00598373289059495
"2008",0.00543673696221614
"2009",0.00199289266498237
"2010",-0.00224869520063287
"2011",0.00377901073716647
"2012",-0.00244958014285235
"2013",-0.00965251092758024
"2014",0.00298785505111798
"2015",-0.0317205327638908
"2016",-0.0204367723745174
"2017",0.0147927713738429
"2018",0.0158393192320094
"2019",-0.0154655798097494
"2020",-0.0122443875521343
"2021",-0.000756832468558066
"2022",-0.0257435464337741
"2023",-0.00970118555666044
"2024",-0.00708430375668456
"2025",-0.0090687635949207
"2026",0.00861725953929415
"2027",0.0272296072534743
"2028",-0.00855100241683093
"2029",-0.000387947135275013
"2030",-0.0220232092685562
"2031",-0.0196836584573079
"2032",0.0168466162354415
"2033",-0.0205518192645542
"2034",0.0177067053288962
"2035",0.0267072341476124
"2036",-0.00813332979853953
"2037",0.0110695330480892
"2038",0.0146075580502334
"2039",-0.00661833139097823
"2040",0.01275984925533
"2041",0.0166038905776951
"2042",0.0112870076697442
"2043",-0.00411848621671052
"2044",0.00538233576937674
"2045",-0.00712990420601756
"2046",0.0023294150041071
"2047",0.0126111388430621
"2048",-0.00628568945040442
"2049",0.00998624357774425
"2050",-0.00260457509014067
"2051",0.00250050142008096
"2052",-0.0126183200614935
"2053",0.0104828260825336
"2054",-0.00271492363320291
"2055",-0.00840035386368765
"2056",0.00215933724456541
"2057",-0.0168178077174055
"2058",0.00544227684183696
"2059",-0.0281692810849448
"2060",0.00801326755126919
"2061",0.0308473615530831
"2062",-0.00321654426527651
"2063",0.0134300521726409
"2064",-0.00695475387517597
"2065",0.00914106987231911
"2066",-0.012294517523566
"2067",0.0164973929528589
"2068",-0.0060765097178308
"2069",-0.00354873553384305
"2070",-0.0207597606568148
"2071",-0.000587314129751881
"2072",0.00436980707846235
"2073",0.0156171053327796
"2074",-0.0160957745983046
"2075",0.0224101700078601
"2076",-0.00354366414799756
"2077",0.00260688360448125
"2078",0.0017687862182596
"2079",0.000883226457338182
"2080",0.0120275086143895
"2081",0.00384093885689385
"2082",-0.000306717449603866
"2083",0.0108823803862927
"2084",0.016950433118093
"2085",-0.00443547596761285
"2086",-0.014388018135203
"2087",0.00379315148054538
"2088",-0.00638078831553379
"2089",0.0074907273467204
"2090",0.00497946851660203
"2091",-0.00664484191761971
"2092",-0.00745232196779799
"2093",0.00492374781102267
"2094",0.00540333591814246
"2095",-0.0108360978364086
"2096",0.00563525293002076
"2097",0.0089207757940466
"2098",-0.0101365502453206
"2099",-0.00528533536359532
"2100",0.00579210542626551
"2101",0.015632784657841
"2102",0.00611590307115151
"2103",-0.00596629331561793
"2104",0.00447803523664803
"2105",0.00589038720999024
"2106",0.00172591084757556
"2107",0.00829189540684805
"2108",0.00360918307994318
"2109",-0.00155911161537059
"2110",-0.000634124355162413
"2111",0.0138100607894556
"2112",-0.00685693918736341
"2113",0.0129021286232076
"2114",-0.00277818834788768
"2115",-0.0110450106886271
"2116",0.00782610757703317
"2117",-0.00666285310574999
"2118",0.00896996785360304
"2119",0.00278071910258948
"2120",0.00753605603252172
"2121",-0.00314108394422785
"2122",-0.00367703671390185
"2123",0.0194723713297247
"2124",0.00379327959339282
"2125",-0.00412180443037524
"2126",-0.00612027248881475
"2127",0.00846427995972565
"2128",-0.00295437394328246
"2129",0.00781241783193831
"2130",-0.00659206189783745
"2131",0.0154529164009158
"2132",0.00869150373955208
"2133",-0.0183449042617685
"2134",-0.00753654123122249
"2135",0.00164318915768913
"2136",-0.0262360188809323
"2137",0.00547498743278574
"2138",0.00549285651940945
"2139",-0.00353106728375963
"2140",-0.00556038259292713
"2141",0.000816884129509532
"2142",-0.020133160940885
"2143",0.00366865188702992
"2144",0.011553545992216
"2145",0.0140425159644675
"2146",0.00966195356135913
"2147",0.00376366166563002
"2148",-0.00839357028553334
"2149",0.00604295106795494
"2150",-0.00032956572740872
"2151",-0.00419920408550301
"2152",0.00824018788545544
"2153",-0.0103700999286396
"2154",-0.0176868708141784
"2155",-0.0113006607634238
"2156",0.0059330085689302
"2157",0.00290496475492485
"2158",0.00173896771716198
